Date,Close,High,Low,Open,Volume
18-08-2017,36.78872681,37.25588524,36.6065353,36.87281547,109712400
21-08-2017,36.72097778,36.87980989,36.23046017,36.78871416,105474000
22-08-2017,37.32127762,37.37266532,36.91017958,36.95922921,86418400
23-08-2017,37.36800003,37.48245512,37.11106504,37.15544566,77596400
24-08-2017,37.20215225,37.54551389,37.03397498,37.47310136,79275600
25-08-2017,37.33996582,37.50347052,37.20215497,37.29091263,101920400
28-08-2017,37.71604538,37.83984211,37.3563313,37.40538452,103864000
29-08-2017,38.05239105,38.10144069,37.37267468,37.39603402,118067600
30-08-2017,38.15517426,38.28130549,37.98232432,38.26028421,109078400
31-08-2017,38.30698776,38.42844994,38.18552558,38.22289911,107140400
01-09-2017,38.31866074,38.52654604,38.22055792,38.4938451,66364400
05-09-2017,37.85852432,38.36539085,37.50348287,38.24860123,117874000
06-09-2017,37.81881332,38.07107932,37.49413834,38.00567742,86606800
07-09-2017,37.66697693,37.89588709,37.45675709,37.86084807,87714000
08-09-2017,37.05265427,37.64127104,37.02929493,37.57353467,114446000
11-09-2017,37.72303772,37.85150698,37.3469751,37.48945854,126323200
12-09-2017,37.57355118,38.29764814,37.08537149,37.98231479,286856000
13-09-2017,37.29091263,37.36332516,36.88448716,37.34230033,179629600
14-09-2017,36.9709053,37.2325128,36.9265247,37.13674806,95042800
15-09-2017,37.34464264,37.5992431,36.90551261,37.01529512,196458400
18-09-2017,37.06201172,37.48946209,36.90551408,37.39836634,113077600
19-09-2017,37.07601547,37.31893977,37.00827909,37.25820691,83242400
20-09-2017,36.45470428,36.96623969,35.93148564,36.88215105,211805600
21-09-2017,35.82871246,36.39163918,35.67922192,36.39163918,150046800
22-09-2017,35.47834396,35.5671052,35.16768321,35.39658982,186581600
25-09-2017,35.16535187,35.46433298,34.8406769,35.03454808,177549200
26-09-2017,35.77031326,35.95250473,35.43162419,35.45264546,146640000
27-09-2017,36.02492142,36.13937652,35.86375119,35.92448407,102016800
28-09-2017,35.80301666,36.03659584,35.66754031,35.94550011,88022000
29-09-2017,35.99922943,36.0015675,35.50404261,35.78667504,105199200
02-10-2017,35.9268074,36.07629791,35.67220699,36.03191731,74795200
03-10-2017,36.08330917,36.22579261,35.9501709,35.97352668,64921200
04-10-2017,35.84972763,35.93848885,35.61147946,35.88476664,80655200
05-10-2017,36.29585648,36.30753614,35.98286133,36.01322419,85135200
06-10-2017,36.27484512,36.31922574,36.10199526,36.19776357,69630400
09-10-2017,36.4009819,36.60886725,36.31923132,36.39397481,65051600
10-10-2017,36.41498566,36.90550327,36.2281252,36.45235917,62468000
11-10-2017,36.56681442,36.66725174,36.3799504,36.4313381,67622400
12-10-2017,36.43836212,36.75836455,36.37529473,36.52011628,64500400
13-10-2017,36.66959,36.73732638,36.53411367,36.60885714,65576800
16-10-2017,37.34464264,37.372671,36.82375847,36.88215327,96486000
17-10-2017,37.48244858,37.57587882,37.19280913,37.32127839,75989200
18-10-2017,37.31661224,37.53851534,37.27924228,37.47077537,65496800
19-10-2017,36.43367767,36.69061618,36.20944367,36.61353463,170336800
20-10-2017,36.49673462,36.84710327,36.42899825,36.58082324,95896400
23-10-2017,36.47806168,36.83310304,36.32156405,36.64623898,87937200
24-10-2017,36.69529343,36.77003692,36.48507001,36.50609128,71028800
25-10-2017,36.53412628,36.80040645,36.26784612,36.65091589,84828400
26-10-2017,36.7677002,36.86580302,36.62054417,36.72565409,68002000
27-10-2017,38.08509064,38.21355991,37.06901966,37.20683053,177816800
30-10-2017,38.94232559,39.25765895,38.24158797,38.28129601,178803200
31-10-2017,39.4842186,39.62670202,38.99370451,39.2179385,144187200
01-11-2017,38.98204041,39.69445782,38.68305925,39.67810556,134551200
02-11-2017,39.26700592,39.35810168,38.60597625,38.91430255,165573600
03-11-2017,40.29241562,40.70351376,39.97007515,40.64278445,237594400
06-11-2017,40.70117569,40.87402558,40.1102206,40.26204565,140105200
07-11-2017,40.83197021,40.93474561,40.54934144,40.62175041,97446000
08-11-2017,41.16600418,41.16600418,40.719867,40.79694858,97638000
09-11-2017,41.08190536,41.13329307,40.44189716,40.90204841,117930400
10-11-2017,40.94594574,41.11238472,40.85217962,41.04909062,100582000
13-11-2017,40.78186035,40.90610209,40.64823985,40.67168317,67928400
14-11-2017,40.16533279,40.66698909,40.12782491,40.5638442,99130000
15-11-2017,39.63554764,39.92622836,39.47145512,39.84418031,116632400
16-11-2017,40.10907745,40.28957744,39.92154161,40.12782782,94550000
17-11-2017,39.88636398,40.17704463,39.76681166,40.09499661,87598000
20-11-2017,39.8465271,39.9824905,39.74807158,39.91919639,65049600
21-11-2017,40.58728027,40.71855426,40.03405163,40.03405163,100525200
22-11-2017,41.01392746,41.02330264,40.56618656,40.63885583,102355600
24-11-2017,41.0162735,41.14051522,40.94125774,41.0467491,56106800
27-11-2017,40.8099823,41.04205828,40.63416814,41.035026,82867200
28-11-2017,40.57086945,40.99282049,40.28722108,40.85920361,105715200
29-11-2017,39.7293129,40.53571446,39.18546293,40.46773455,166665600
30-11-2017,40.28487778,40.35285766,39.4855087,39.95199989,166108800
01-12-2017,40.09734344,40.24268198,39.49957469,39.83948129,159037200
04-12-2017,39.80433273,40.46539222,39.76448195,40.43257371,130169600
05-12-2017,39.76681519,40.20752379,39.47613451,39.63085182,109400800
06-12-2017,39.61912918,39.89808819,39.02136397,39.265158,114240000
07-12-2017,39.69179535,39.95434328,39.59568278,39.62381189,102693200
08-12-2017,39.70353699,40.08564103,39.57460942,39.96608865,93420800
11-12-2017,40.47710419,40.52867662,39.56755786,39.66367046,141095200
12-12-2017,40.24972534,40.41147496,40.19346709,40.35521313,77636800
13-12-2017,40.38333893,40.68104831,40.32004483,40.43725427,95273600
14-12-2017,40.37161636,40.58493838,40.2379959,40.41381004,81906000
15-12-2017,40.78186035,40.82874342,40.42788907,40.70215878,160677200
18-12-2017,41.35617828,41.53902472,40.9904854,40.99517478,117684400
19-12-2017,40.91546249,41.11471994,40.80997473,41.03032901,109745600
20-12-2017,40.87092209,41.12174836,40.61305996,40.9928173,93902400
21-12-2017,41.02564621,41.26241156,40.81232775,40.82873521,83799600
22-12-2017,41.02564621,41.12175881,40.90609387,40.94828755,65397600
26-12-2017,39.98483276,40.19580834,39.77619651,40.03874811,132742000
27-12-2017,39.99185944,40.03405311,39.78322679,39.87465,85992800
28-12-2017,40.10438919,40.28489276,39.96373641,40.08563525,65920800
29-12-2017,39.67071152,39.98952138,39.66836862,39.97311392,103999600
02-01-2018,40.38098907,40.39036783,39.67773254,39.88871164,102223600
03-01-2018,40.3739624,40.91781592,40.31067188,40.44428878,118071600
04-01-2018,40.56150055,40.66464543,40.33880332,40.446634,89738400
05-01-2018,41.02331543,41.11004929,40.5661992,40.65762245,94640000
08-01-2018,40.87092209,41.16628851,40.77246304,40.87092209,82271200
09-01-2018,40.86624146,41.03736623,40.65057653,40.91781389,86336000
10-01-2018,40.85686874,40.85921522,40.55446994,40.59197782,95839600
11-01-2018,41.08893204,41.13816157,40.90374274,40.92718247,74670800
12-01-2018,41.51322937,41.57652346,41.17566569,41.29990738,101672400
16-01-2018,41.30226898,42.05240879,41.29054732,41.70312332,118263600
17-01-2018,41.98442078,42.01958218,41.03971302,41.29288225,137547200
18-01-2018,42.02191544,42.21882996,41.78515372,42.04770165,124773600
19-01-2018,41.83441162,42.09695973,41.58827098,41.86957304,129700400
22-01-2018,41.49213791,41.67498433,41.3983718,41.56246428,108434400
23-01-2018,41.50151825,42.06412573,41.44994939,41.56246945,130756400
24-01-2018,40.84045029,41.56246074,40.60134207,41.55073908,204420400
25-01-2018,40.11141205,41.01157963,39.97544868,40.90843476,166116000
26-01-2018,40.20517731,40.32004384,39.86527068,40.32004384,156572000
29-01-2018,39.37299347,39.88871425,39.16436083,39.88871425,202561600
30-01-2018,39.14091873,39.23468485,38.6087869,38.80335499,184192800
31-01-2018,39.24875259,39.48551796,39.03074475,39.11747859,129915600
01-02-2018,39.33080673,39.52771777,39.09169843,39.18781105,188923200
02-02-2018,37.62423325,39.10107302,37.53046712,38.91353719,346375200
05-02-2018,36.68422318,38.41657909,36.5693566,37.29605678,290954000
06-02-2018,38.21731567,38.3790653,36.10051314,36.29508127,272975200
07-02-2018,37.399189,38.30404607,37.28901541,38.23137679,206434400
08-02-2018,36.37009048,37.74144246,36.34196136,37.57500347,217562000
09-02-2018,36.81495667,37.16331021,35.36269524,36.97030482,282690400
12-02-2018,38.29781342,38.5755538,37.07386228,37.30688449,243278000
13-02-2018,38.68147278,38.77797726,38.04831434,38.11892746,130196800
14-02-2018,39.39465714,39.4346704,38.33782717,38.37548439,162579600
15-02-2018,40.71745682,40.74099212,39.77831079,39.96425516,204588800
16-02-2018,40.58564377,41.14819255,40.43029925,40.56916941,160704400
20-02-2018,40.44912338,41.0163734,40.34791044,40.49619758,135722000
21-02-2018,40.26553345,40.98342308,40.25140795,40.67979144,149886400
22-02-2018,40.60212708,40.9434196,40.41618268,40.43736554,123967600
23-02-2018,41.30825043,41.34355519,40.84691454,40.87751439,135249600
26-02-2018,42.125,42.22385692,41.47536728,41.50831959,152648800
27-02-2018,41.98848724,42.48041944,41.93435208,42.15560484,155712400
28-02-2018,41.92494202,42.51337879,41.90846765,42.19326904,151128400
01-03-2018,41.19057465,42.31566548,40.63979868,42.02379955,195208000
02-03-2018,41.4753685,41.49655136,40.59035752,40.67274008,153816000
05-03-2018,41.61894226,41.83548648,41.07757991,41.23998898,113605600
06-03-2018,41.58362961,41.9555219,41.45652891,41.8754954,95154000
07-03-2018,41.19762039,41.39062931,41.01873697,41.17643754,126814000
08-03-2018,41.64719009,41.68955581,41.20704066,41.30354153,95096400
09-03-2018,42.36273193,42.36744043,41.7531124,41.88727769,128740800
12-03-2018,42.77227783,42.9299784,42.41686344,42.43569025,128828400
13-03-2018,42.36037064,43.19124276,42.18854817,42.97705099,126774000
14-03-2018,42.00025558,42.48983532,41.8519684,42.4427611,117473600
15-03-2018,42.0496788,42.42392722,41.91316467,42.01437404,90975200
16-03-2018,41.90140152,42.16031151,41.80724949,42.04968513,157618800
19-03-2018,41.26118469,41.77194735,40.87517034,41.73664258,133787200
20-03-2018,41.24705124,41.61423509,41.17643813,41.24705124,78597600
21-03-2018,40.31261444,41.21174367,40.3102584,41.19997422,148219600
22-03-2018,39.74301147,40.64449323,39.68416781,40.01369089,165963200
23-03-2018,38.82270813,39.99487327,38.82270813,39.63475022,164115200
26-03-2018,40.66567993,40.743354,39.17575794,39.55941978,150164800
27-03-2018,39.62296677,41.22586752,39.2887352,40.87986651,163690400
28-03-2018,39.18517685,40.01840525,38.88154508,39.36641636,166674000
29-03-2018,39.49115753,40.42559516,39.2840267,39.49821848,153594000
02-04-2018,39.2322464,39.76419543,38.71207041,39.22283299,150347200
03-04-2018,39.63473511,39.71947012,38.80857142,39.45820413,121112000
04-04-2018,40.39264679,40.48679522,38.78268493,38.80857628,138422000
05-04-2018,40.67273712,41.00932112,40.5032671,40.62095442,107732800
06-04-2018,39.63238907,40.59742308,39.59001976,40.24200862,140021200
09-04-2018,40.0254631,40.74100052,39.97838889,39.98544984,116070800
10-04-2018,40.77865601,40.95518698,40.37381134,40.71981235,113634400
11-04-2018,40.58800507,40.93635854,40.41382653,40.53857481,89726400
12-04-2018,40.98813629,41.19055861,40.72922277,40.81631382,91557200
13-04-2018,41.12699509,41.38826099,40.91986792,41.13876453,100497200
16-04-2018,41.38356781,41.47065527,41.15054564,41.19761985,86313600
17-04-2018,41.95317459,42.11793611,41.52243859,41.541269,106421600
18-04-2018,41.85902405,42.08969378,41.63306641,41.8519631,83018000
19-04-2018,40.67273712,41.28235656,40.63978482,40.89869476,139235200
20-04-2018,39.00627899,40.30083929,38.93801835,40.15490819,261964400
23-04-2018,38.89331436,39.28874211,38.62263132,39.26755925,146062000
24-04-2018,38.35193634,39.14985606,37.94709176,38.99450797,134768000
25-04-2018,38.51905441,38.93566849,38.22719219,38.27661885,113528400
26-04-2018,38.65322495,39.00863937,38.45315506,38.62968604,111852000
27-04-2018,38.20601654,38.67911831,37.80823279,38.60144425,142623200
30-04-2018,38.89801025,39.36875952,38.09302945,38.1612901,169709600
01-05-2018,39.80185318,39.82538849,38.90036788,39.16869482,214277600
02-05-2018,41.56010056,41.8378409,40.90811182,41.24469582,266157600
03-05-2018,41.63541794,41.77899661,41.05875082,41.39769086,136272800
04-05-2018,43.2689209,43.36777782,41.93669956,41.95552996,224805200
07-05-2018,43.58197403,44.17276315,43.48546955,43.58667894,169805600
08-05-2018,43.79144669,43.83145994,43.23125397,43.54195018,113611200
09-05-2018,44.0997963,44.1092097,43.59609467,43.9091434,92844800
10-05-2018,44.73058701,44.80826105,44.16804186,44.1892283,111957200
11-05-2018,44.56047058,44.90780579,44.29110895,44.77312678,104848800
14-05-2018,44.45648956,44.78256012,44.38796932,44.65969238,83115200
15-05-2018,44.05246353,44.2013225,43.73584618,44.13279863,94780800
16-05-2018,44.46360016,44.52976252,43.94850649,43.96504798,76732400
17-05-2018,44.18242645,44.63608801,44.03356746,44.42107027,69176000
18-05-2018,44.02174759,44.37617098,43.97921851,44.22967713,73190800
21-05-2018,44.33364487,44.72114766,44.16352134,44.42106816,73603200
22-05-2018,44.22258759,44.62899335,44.13279918,44.51085222,60962800
23-05-2018,44.5061264,44.53920578,43.89179109,44.03120036,80233600
24-05-2018,44.45648956,44.61952484,43.99810517,44.60298696,92936000
25-05-2018,44.55810165,44.81092176,44.33835731,44.47540143,69844000
29-05-2018,44.39744186,44.59828326,44.15407139,44.32656006,90056400
30-05-2018,44.30292892,44.42107007,44.13280539,44.35491132,74762000
31-05-2018,44.15406418,44.47540819,43.98157914,44.23676441,109931200
01-06-2018,44.95034027,44.95506332,44.36199612,44.41870516,93770000
04-06-2018,45.3260231,45.701711,45.21260863,45.2811289,105064800
05-06-2018,45.6757164,45.82457536,45.45124901,45.61901097,86264000
06-06-2018,45.83403778,45.85766745,45.34729684,45.75134114,83734400
07-06-2018,45.71117783,45.88602443,45.44653918,45.87184807,85388800
08-06-2018,45.29530716,45.36619256,44.83928414,45.17007785,106627200
11-06-2018,45.18426132,45.35911151,44.94325598,45.21261765,73234000
12-06-2018,45.43234634,45.51031991,45.16534627,45.22205531,67644400
13-06-2018,45.059021,45.57411814,44.99758891,45.46542672,86553600
14-06-2018,45.08264542,45.26458372,44.9456013,45.25985707,86440400
15-06-2018,44.61953735,44.93143164,44.48249322,44.9007138,246876800
18-06-2018,44.59591675,44.70933123,44.23204003,44.39271385,73939600
19-06-2018,43.87525558,44.02647609,43.345982,43.74529961,134314000
20-06-2018,44.06664276,44.23203963,43.88470441,44.03120186,82514800
21-06-2018,43.82091141,44.50376702,43.69804362,44.24385508,102847600
22-06-2018,43.6933136,43.98393976,43.64133121,43.97685158,108801600
25-06-2018,43.04354095,43.6933172,42.70329391,43.33416714,126652400
26-06-2018,43.57753754,44.07373175,43.13096419,43.23729409,98276800
27-06-2018,43.51374054,44.25094001,43.48302269,43.76656068,101141200
28-06-2018,43.83036041,43.99812241,43.42868128,43.49956668,69460800
29-06-2018,43.73821259,44.22968016,43.2183923,44.01702394,90950800
02-07-2018,44.22730637,44.25566269,43.33888647,43.43340153,70925200
03-07-2018,43.45704269,44.40926013,43.36725426,44.37145409,55819200
05-07-2018,43.80673981,44.04538725,43.54210477,43.77366043,66416800
06-07-2018,44.41399002,44.52267787,43.75948695,43.81146936,69940800
09-07-2018,45.03067017,45.05429623,44.72822918,44.77548491,79026400
10-07-2018,44.97631836,45.19605908,44.93614721,45.0613801,63756400
11-07-2018,44.39271545,44.84165034,44.32891823,44.53920931,75326000
12-07-2018,45.13700104,45.22678945,44.73059525,44.78257764,72164400
13-07-2018,45.20789337,45.32839605,45.10629011,45.1488228,50055600
16-07-2018,45.10865402,45.51978291,44.9928744,45.25278637,60172400
17-07-2018,45.23622894,45.33546704,44.70459396,44.8345499,62138000
18-07-2018,44.98814011,45.31893743,44.87708716,45.31421077,65573600
19-07-2018,45.33784866,45.49615737,44.82038985,44.82038985,81147200
20-07-2018,45.23387146,45.46778856,44.93379201,45.31420655,82704800
23-07-2018,45.27404404,45.35674427,44.78966468,45.05429966,63957600
24-07-2018,45.60247803,45.75842519,45.37801059,45.47252206,74791600
25-07-2018,46.03250504,46.03959321,45.46778705,45.61664601,66839600
26-07-2018,45.8883667,46.30186054,45.74659594,45.98287814,76304000
27-07-2018,45.12518692,46.11993686,44.91726097,46.07268113,96096000
30-07-2018,44.87236023,45.41344496,44.67388402,45.34255957,84118000
31-07-2018,44.96215439,45.39927806,44.73768694,44.96451952,157492000
01-08-2018,47.61087799,47.67231008,46.62085469,47.05089016,271742800
02-08-2018,49.00258636,49.23650714,47.33916055,47.39350447,249616000
03-08-2018,49.14434814,49.32155984,48.55127737,48.91751559,133789600
06-08-2018,49.39953613,49.44206521,48.92697159,49.14671237,101701600
07-08-2018,48.93641281,49.5011272,48.85371259,49.45859813,102349600
08-08-2018,48.96949768,49.10181517,48.32444813,48.68595969,90102000
09-08-2018,49.35464096,49.56729356,48.95768488,49.50822299,93970400
10-08-2018,49.20763016,49.57989605,49.00371462,49.16732173,98444800
13-08-2018,49.52536011,50.01855129,49.24794075,49.6296895,103563600
14-08-2018,49.73402405,49.92608335,49.38072741,49.83124041,82992000
15-08-2018,49.85021591,49.96877141,49.39733305,49.60836169,115230400
16-08-2018,50.580513,50.69669506,50.14185627,50.20824705,114001600
17-08-2018,51.59059906,51.67832895,50.54256913,50.60895991,141708000
20-08-2018,51.08792114,51.96997045,51.00493087,51.71389384,121150800
21-08-2018,50.98833466,51.49812534,50.74885391,51.40565222,104639200
22-08-2018,50.9907074,51.30132214,50.70380157,50.76545273,76072400
23-08-2018,51.09503174,51.46492418,50.88400317,50.89585582,75532800
24-08-2018,51.25388718,51.42934691,51.00492004,51.35821654,73905600
27-08-2018,51.67595673,51.86564619,51.29420798,51.48863707,82100400
28-08-2018,52.09326553,52.29243783,51.90831932,51.92965843,91107200
29-08-2018,52.87099457,52.99192346,52.02451042,52.1999702,109019200
30-08-2018,53.35707474,54.12294206,52.73347181,52.93501755,195175200
31-08-2018,53.97356033,54.26757556,53.58706837,53.70799364,173360400
04-09-2018,54.14665604,54.34108513,53.73645511,54.15851231,109560400
05-09-2018,53.79336166,54.45727307,53.37367787,54.29603935,133332000
06-09-2018,52.89945602,53.90717759,52.47265558,53.64161086,137160000
07-09-2018,52.47265625,53.43769598,52.33276165,52.603068,150479200
10-09-2018,51.76842499,52.6030564,51.32739855,52.38965441,158066000
11-09-2018,53.07727814,53.18397732,51.34873759,51.69254769,142996000
12-09-2018,52.41810989,53.34995402,52.12646087,53.33572795,197114800
13-09-2018,53.68429184,54.14428767,52.77378665,52.99904133,166825600
14-09-2018,53.07489777,53.7862304,52.76191329,53.52778041,127997200
17-09-2018,51.66172791,52.86387838,51.5170901,52.67418892,148780400
18-09-2018,51.7470932,52.60306384,51.48152649,51.64039038,126286800
19-09-2018,51.77790833,52.07429696,51.04997971,51.8087339,108495200
20-09-2018,52.17152405,52.70502371,51.96286525,52.22131894,106435200
21-09-2018,51.60955429,52.48686381,51.52182081,52.34933907,384986800
24-09-2018,52.35171509,52.4631575,51.36533647,51.41038812,110773600
25-09-2018,52.68367004,52.83305106,52.09326262,52.10511888,98217600
26-09-2018,52.26399994,53.05357991,52.10750583,52.40152474,95938800
27-09-2018,53.33809662,53.69139316,53.00376938,53.07016376,120724800
28-09-2018,53.52542114,53.54913006,53.11759006,53.30016287,91717600
01-10-2018,53.8858223,54.39798271,53.67005412,54.0494294,94403200
02-10-2018,54.36480713,54.53552733,53.73646446,53.88347211,99152800
03-10-2018,55.02633667,55.35829053,54.4833506,54.54737157,114619200
04-10-2018,54.05892944,55.09273338,53.76016732,54.72046743,128168000
05-10-2018,53.18161392,54.15851351,52.30193431,54.0518143,134322000
08-10-2018,53.05831909,53.30254308,52.21183125,52.68842658,118655600
09-10-2018,53.79336166,53.88820822,52.6979102,53.02749429,107564000
10-10-2018,51.30131531,53.67005454,51.22781151,53.45902598,167962400
11-10-2018,50.84843826,52.04584918,50.34339444,50.86503776,212497600
12-10-2018,52.66470337,52.84727978,51.41512788,52.26398536,161351600
15-10-2018,51.53842926,52.59831535,51.51709015,52.43945147,123164000
16-10-2018,52.67418289,52.87335879,51.39615534,51.91068553,116736000
17-10-2018,52.44656372,52.79037382,52.00790708,52.70975698,91541600
18-10-2018,51.22069931,52.10275218,50.50462336,51.65698251,130325200
19-10-2018,52.00079346,52.46315901,51.55502379,51.70440482,132314800
22-10-2018,52.31852722,52.96109946,51.91306954,52.11461167,115168400
23-10-2018,52.81171799,52.93501669,50.90771745,51.17565397,155071200
24-10-2018,51.00018692,53.16738058,50.86977519,52.78089225,163702000
25-10-2018,52.11699295,52.49162872,51.39380375,51.62143188,119423200
26-10-2018,51.28708649,52.20944771,50.42637279,51.19223996,189033600
29-10-2018,50.32442856,52.09090439,48.86619407,51.97234891,183742000
30-10-2018,50.5757637,51.0215298,49.62020691,50.06597302,146640000
31-10-2018,51.89409637,52.27110187,51.36296661,51.42461776,153435600
01-11-2018,52.69078445,52.72397984,51.40801362,51.93914334,233292800
02-11-2018,49.19577408,50.65874806,48.70969595,49.68659543,365314800
05-11-2018,47.79919815,48.46310957,46.98827909,48.44177045,264654800
06-11-2018,48.31609344,48.5413481,47.82290229,47.87743679,127531600
07-11-2018,49.78143692,49.80751927,48.40145325,48.83773647,133697600
08-11-2018,49.60774231,49.99557915,49.19372849,49.96226794,101450400
09-11-2018,48.6512413,49.01766466,48.12301802,48.90821509,137463200
12-11-2018,46.20046234,47.55195328,46.11004466,47.34970434,204542000
13-11-2018,45.73887634,46.91667015,45.55328477,45.59611555,187531600
14-11-2018,44.44686127,46.2742251,44.23985254,46.13622049,243204000
15-11-2018,45.54376602,45.67701087,44.47066208,44.82519142,185915200
16-11-2018,46.04819107,46.39082275,45.07978424,45.32723843,147713200
19-11-2018,44.2232132,45.37483371,44.01620803,45.20827763,167701200
20-11-2018,42.11031723,43.17866145,41.76054766,42.44105131,271300800
21-11-2018,42.06271744,42.89312312,42.00799266,42.76463445,124496800
23-11-2018,40.99437332,42.01989007,40.94916811,41.62491177,94496000
26-11-2018,41.5487709,41.62729095,40.51136012,41.45835685,179994000
27-11-2018,41.45836258,41.58446956,40.6588899,40.80878853,165549600
28-11-2018,43.05254745,43.13582366,41.62253625,42.05082583,184250000
29-11-2018,42.72182083,43.49512028,42.28163354,43.46180906,167080000
30-11-2018,42.49101257,42.90740451,42.12220756,42.89788494,158126000
03-12-2018,43.9757576,44.00430903,43.11680021,43.89009967,163210000
04-12-2018,42.04131699,43.39756451,41.94138334,43.05493279,165377200
06-12-2018,41.57257462,41.58685033,40.54943933,40.86827574,172393600
07-12-2018,40.09020996,41.51783921,40.04500112,41.279901,169126400
10-12-2018,40.35432434,40.47091175,38.86245066,39.25980706,248104000
11-12-2018,40.12353516,40.8754174,39.73569458,40.84448789,189126800
12-12-2018,40.23535538,40.90633929,40.21631988,40.54467217,142510800
13-12-2018,40.67554092,41.06100334,40.34242884,40.56609137,127594400
14-12-2018,39.37402344,40.23060265,39.32643651,40.21156715,162814800
17-12-2018,39.00759888,40.05690747,38.71969199,39.36688434,177151600
18-12-2018,39.51441193,39.86179978,39.11467373,39.35023393,135366000
19-12-2018,38.28188324,39.84275751,37.85359368,39.49774779,196189200
20-12-2018,37.31585312,38.57216669,36.95180792,38.16529071,259092000
21-12-2018,35.86442947,37.63231246,35.60269959,37.32299203,382978400
24-12-2018,34.93646622,36.05953481,34.87935974,35.25054275,148676800
26-12-2018,37.39675903,37.41103475,34.91030473,35.28624765,234330000
27-12-2018,37.1540451,37.30156924,35.70738418,37.08028485,212468400
28-12-2018,37.17308807,37.71796865,36.7733536,37.47527064,169165600
31-12-2018,37.53237915,37.91783794,37.23257465,37.72034876,140014000
02-01-2019,37.57520676,37.79649121,36.69721406,36.85425417,148158800
03-01-2019,33.83244705,34.67236895,33.78723819,34.25835501,365248800
04-01-2019,35.27672195,35.34572608,34.21551944,34.38921334,234428400
07-01-2019,35.19820786,35.41235448,34.71519344,35.38142135,219111200
08-01-2019,35.86918259,36.1237782,35.33858143,35.58603556,164101200
09-01-2019,36.47831345,36.76859841,35.60270241,35.99767715,180396400
10-01-2019,36.59490204,36.6353511,35.89536303,36.2855816,143122800
11-01-2019,36.23561096,36.57110473,36.05001944,36.37599728,108092800
14-01-2019,35.69073105,35.99291359,35.50513954,35.89297998,129756800
15-01-2019,36.42120361,36.49734195,35.7026292,35.7549759,114843600
16-01-2019,36.86614609,37.08980858,36.40454539,36.42358088,122278800
17-01-2019,37.08504868,37.51333817,36.46640789,36.69007038,119284800
18-01-2019,37.31346512,37.56567899,37.1135943,37.47526133,135004000
22-01-2019,36.47593689,37.2920634,36.31413698,37.21592504,121576000
23-01-2019,36.62345886,36.91374385,36.0952356,36.67818365,92522400
24-01-2019,36.33317184,36.75670166,36.10475315,36.66866566,101766000
25-01-2019,37.53713989,37.62517952,36.7186353,36.99464093,134142000
28-01-2019,37.18974686,37.19688471,36.56159006,37.06839603,104768400
29-01-2019,36.80427551,37.62516513,36.66865264,37.17784019,166348800
30-01-2019,39.31930542,39.53344844,38.1248541,38.8434288,244439200
31-01-2019,39.60244751,40.21156892,39.15512239,39.52392744,162958400
01-02-2019,39.62147522,40.20680123,39.4810889,39.72616862,130672400
04-02-2019,40.74692535,40.84448091,39.80231021,39.83324334,125982000
05-02-2019,41.44408417,41.65823078,41.00866035,41.13000755,144406400
06-02-2019,41.45836258,41.77482089,41.12762855,41.5559145,112958400
07-02-2019,40.67316818,41.38698299,40.53040377,41.02055602,126966800
08-02-2019,40.72096252,40.78070221,40.24543329,40.38164153,95280000
11-02-2019,40.48677826,40.91212818,40.44376744,40.8738939,83973600
12-02-2019,40.83566284,40.86194845,40.55130133,40.64688702,89134000
13-02-2019,40.66599655,41.21560238,40.60386859,40.95513823,89960800
14-02-2019,40.81415176,40.92407074,40.47483081,40.55368762,87342800
15-02-2019,40.72333908,41.02920591,40.5632372,40.92167523,98507200
19-02-2019,40.84521103,40.96708231,40.50111355,40.55368475,75891200
20-02-2019,41.10806274,41.41632149,40.85954731,40.90733832,104457600
21-02-2019,40.87627792,41.18931326,40.69467061,41.05310869,68998800
22-02-2019,41.33268738,41.33985585,40.95274391,41.00053492,75652800
25-02-2019,41.63377762,42.02566978,41.56686947,41.6170524,87493600
26-02-2019,41.65768051,41.8894708,41.38048748,41.50952725,68280800
27-02-2019,41.78671646,41.81778227,41.27534487,41.3900477,111341600
28-02-2019,41.37570572,41.79627545,41.32074623,41.65529066,112861600
01-03-2019,41.8106041,41.85361491,41.31356956,41.64572201,103544800
04-03-2019,42.02089691,42.47491707,41.5716533,41.98266264,109744800
05-03-2019,41.94442749,42.05673839,41.70785702,42.04240145,78949600
06-03-2019,41.70307541,41.93486565,41.56447892,41.73891776,83241600
07-03-2019,41.22037888,41.68395937,41.10567971,41.54775115,99185600
08-03-2019,41.31834793,41.3565822,40.50349792,40.6994458,95997600
11-03-2019,42.74971771,42.80228893,41.90141709,41.93487117,128044000
12-03-2019,43.23002625,43.65059231,42.86202775,43.01257292,129870400
13-03-2019,43.42120743,43.80115106,43.23242792,43.55024358,124130000
14-03-2019,43.90388107,43.99229827,43.62429983,43.94450361,94318000
15-03-2019,44.47499084,44.76413247,43.90627163,44.17151593,156171600
18-03-2019,44.92901993,45.01743349,44.39613935,44.39853127,104879200
19-03-2019,44.57297134,45.16081142,44.42720637,45.00787798,126585600
20-03-2019,44.96246719,45.28028268,44.14283701,44.50127503,124140800
21-03-2019,46.61845779,46.91476793,45.35675599,45.40693893,204136800
22-03-2019,45.65306091,47.23974655,45.58854104,46.67819214,169630800
